code,name_fa,name_en,name_ru,name_local,country,is_border_crossing,trade_role,aliases,code_verified
674105,Zhanaaul,Zhanaaul,,,Kazakhstan,,,"Zhanaaul, KZH",false
691988,Zhanak (rzd),Zhanak (rzd),,,Kazakhstan,,,"Zhanak (rzd), KZH",false
764608,Zhanatas,Zhanatas,,,Kazakhstan,,,"Zhanatas, KZH",false
,Zhanaturmis (rzd),Zhanaturmis (rzd),,,Kazakhstan,,,"Zhanaturmis (rzd), KZH",false
79881,Zhangiz-Tobe,Zhangiz-Tobe,,,Kazakhstan,,,"Zhangiz-Tobe, KZH",false
66844,Zhanterek,Zhanterek,,,Kazakhstan,,,"Zhanterek, KZH",false
6819806,Zhanysbay,Zhanysbay,,,Kazakhstan,,,"Zhanysbay, KZH",false
666412,Zharkiy,Zharkiy,,,Kazakhstan,,,"Zharkiy, KZH",false
714716,Zharkum(rzd),Zharkum(rzd),,,Kazakhstan,,,"Zharkum(rzd), KZH",false
,Zharly,Zharly,,,Kazakhstan,,,"Zharly, KZH",false
71,Zharma,Zharma,,,Kazakhstan,,,"Zharma, KZH",false
766539,Zharsu (rzd),Zharsu (rzd),,,Kazakhstan,,,"Zharsu (rzd), KZH",false
675985,Zharyk,Zharyk,,,Kazakhstan,,,"Zharyk, KZH",false
7625279,Zhaskazakh,Zhaskazakh,,,Kazakhstan,,,"Zhaskazakh, KZH",false
765344,Zhastar (rzd),Zhastar (rzd),,,Kazakhstan,,,"Zhastar (rzd), KZH",false
692908,Zhasyl,Zhasyl,,,Kazakhstan,,,"Zhasyl, KZH",false
6662708,Zhayik,Zhayik,,,Kazakhstan,,,"Zhayik, KZH",false
73414,Zhaylau,Zhaylau,,,Kazakhstan,,,"Zhaylau, KZH",false
6916005,Zhaynak,Zhaynak,,,Kazakhstan,,,"Zhaynak, KZH",false
676518,Zhayrem,Zhayrem,,,Kazakhstan,,,"Zhayrem, KZH",false
667504,Zhaysan,Zhaysan,,,Kazakhstan,,,"Zhaysan, KZH",false
,Zhazyk,Zhazyk,,,Kazakhstan,,,"Zhazyk, KZH",false
78954,Zheldikara,Zheldikara,,,Kazakhstan,,,"Zheldikara, KZH",false
,Zhelezorudnaya,Zhelezorudnaya,,,Kazakhstan,,,"Zhelezorudnaya, KZH",false
6694606,Zhem,Zhem,,,Kazakhstan,,,"Zhem, KZH",false
676715,Zhenys,Zhenys,,,Kazakhstan,,,"Zhenys, KZH",false
663708,Zhetybay,Zhetybay,,,Kazakhstan,,,"Zhetybay, KZH",false
766505,Zhetygen,Zhetygen,,,Kazakhstan,,,"Zhetygen, KZH",false
74008,Zhetysay,Zhetysay,,,Kazakhstan,,,"Zhetysay, KZH",false
788,Zhetу-Su,Zhetу-Su,,,Kazakhstan,,,"Zhetу-Su, KZH",false
76492768,Zhideli,Zhideli,,,Kazakhstan,,,"Zhideli, KZH",false
566085,Zhilayevo,Zhilayevo,,,Kazakhstan,,,"Zhilayevo, KZH",false
667805,Zhinishke,Zhinishke,,,Kazakhstan,,,"Zhinishke, KZH",false
7545,Zhinishkesu (rzd),Zhinishkesu (rzd),,,Kazakhstan,,,"Zhinishkesu (rzd), KZH",false
696089,Zholkuduk,Zholkuduk,,,Kazakhstan,,,"Zholkuduk, KZH",false
7616004,Zholoman,Zholoman,,,Kazakhstan,,,"Zholoman, KZH",false
667952,Zholtobe (rzd),Zholtobe (rzd),,,Kazakhstan,,,"Zholtobe (rzd), KZH",false
676505,Zhomart,Zhomart,,,Kazakhstan,,,"Zhomart, KZH",false
668916,Zhosa,Zhosa,,,Kazakhstan,,,"Zhosa, KZH",false
7618,Zhuantobe,Zhuantobe,,,Kazakhstan,,,"Zhuantobe, KZH",false
66735276,Zhulduz (rzd),Zhulduz (rzd),,,Kazakhstan,,,"Zhulduz (rzd), KZH",false
76747,Zhuma,Zhuma,,,Kazakhstan,,,"Zhuma, KZH",false
695839,Zhumysker,Zhumysker,,,Kazakhstan,,,"Zhumysker, KZH",false
,Zhuryn,Zhuryn,,,Kazakhstan,,,"Zhuryn, KZH",false
7278,Zhuz-Agach,Zhuz-Agach,,,Kazakhstan,,,"Zhuz-Agach, KZH",false
699806,Zhuz-Agach,Zhuz-Agach,,,Kazakhstan,,,"Zhuz-Agach, KZH",false
669961,Zhylan,Zhylan,,,Kazakhstan,,,"Zhylan, KZH",false
78655,Zhylandy,Zhylandy,,,Kazakhstan,,,"Zhylandy, KZH",false
73611,Zhyngyldy,Zhyngyldy,,,Kazakhstan,,,"Zhyngyldy, KZH",false
752,Zhyren-Aygyr,Zhyren-Aygyr,,,Kazakhstan,,,"Zhyren-Aygyr, KZH",false
,Zolotaya Sopka (exp.),Zolotaya Sopka (exp.),,,Kazakhstan,,,"Zolotaya Sopka (exp.), KZH",false
,Zolotorunnaya,Zolotorunnaya,,,Kazakhstan,,,"Zolotorunnaya, KZH",false
51,Где-то в Казахстане,Где-то в Казахстане,,,Kazakhstan,,,"Где-то в Казахстане, KZH",false
719581,Ala-Too,Ala-Too,,,Kyrgyz,,,"Ala-Too, KRG",false
716988,Alamedin,Alamedin,,,Kyrgyz,,,"Alamedin, KRG",false
718602,Bagish,Bagish,,,Kyrgyz,,,"Bagish, KRG",false
7177,Balykchy,Balykchy,,,Kyrgyz,,,"Balykchy, KRG",false
717,Balykchy (exp.),Balykchy (exp.),,,Kyrgyz,,,"Balykchy (exp.), KRG",false
716109,Belovodskaya,Belovodskaya,,,Kyrgyz,,,"Belovodskaya, KRG",false
716687,Bishkek I,Bishkek I,,,Kyrgyz,,,"Bishkek I, KRG",false
7167608,Bishkek II,Bishkek II,,,Kyrgyz,,,"Bishkek II, KRG",false
7156604,Chaldovar,Chaldovar,,,Kyrgyz,,,"Chaldovar, KRG",false
7171801,Ivanovka,Ivanovka,,,Kyrgyz,,,"Ivanovka, KRG",false
7157608,Kaindy,Kaindy,,,Kyrgyz,,,"Kaindy, KRG",false
717008,Kant,Kant,,,Kyrgyz,,,"Kant, KRG",false
715985,Kara-Balta,Kara-Balta,,,Kyrgyz,,,"Kara-Balta, KRG",false
71860608,Kara-Suu,Kara-Suu,,,Kyrgyz,,,"Kara-Suu, KRG",false
7182708,Kara-Suu (exp. to Savai),Kara-Suu (exp. to Savai),,,Kyrgyz,,,"Kara-Suu (exp. to Savai), KRG",false
718104,Kara-Suu (exp. to Sultanabad),Kara-Suu (exp. to Sultanabad),,,Kyrgyz,,,"Kara-Suu (exp. to Sultanabad), KRG",false
7157,Kayamat-Kurkol,Kayamat-Kurkol,,,Kyrgyz,,,"Kayamat-Kurkol, KRG",false
717608,Kayamat-Kurkol,Kayamat-Kurkol,,,Kyrgyz,,,"Kayamat-Kurkol, KRG",false
717402,Kemin,Kemin,,,Kyrgyz,,,"Kemin, KRG",false
718706,Kok-Yangak,Kok-Yangak,,,Kyrgyz,,,"Kok-Yangak, KRG",false
7191807,Kyzyl-Kiya,Kyzyl-Kiya,,,Kyrgyz,,,"Kyzyl-Kiya, KRG",false
7131,Manas,Manas,,,Kyrgyz,,,"Manas, KRG",false
718405,Manas (exp.),Manas (exp.),,,Kyrgyz,,,"Manas (exp.), KRG",false
7155608,Merke,Merke,,,Kyrgyz,,,"Merke, KRG",false
715125,Munke,Munke,,,Kyrgyz,,,"Munke, KRG",false
7196605,Osh,Osh,,,Kyrgyz,,,"Osh, KRG",false
7197609,Osh (eksp.),Osh (eksp.),,,Kyrgyz,,,"Osh (eksp.), KRG",false
71735809,Post 222 km,Post 222 km,,,Kyrgyz,,,"Post 222 km, KRG",false
718883,Post 38 km,Post 38 km,,,Kyrgyz,,,"Post 38 km, KRG",false
718983,Post 38 km (exp.),Post 38 km (exp.),,,Kyrgyz,,,"Post 38 km (exp.), KRG",false
71660805,Razyezd № 141,Razyezd № 141,,,Kyrgyz,,,"Razyezd № 141, KRG",false
7192708,Shamaldy-Sai,Shamaldy-Sai,,,Kyrgyz,,,"Shamaldy-Sai, KRG",false
7193604,Shamaldy-Sai (exp.),Shamaldy-Sai (exp.),,,Kyrgyz,,,"Shamaldy-Sai (exp.), KRG",false
716702,Shopokov,Shopokov,,,Kyrgyz,,,"Shopokov, KRG",false
716402,Sokuluk (rzd),Sokuluk (rzd),,,Kyrgyz,,,"Sokuluk (rzd), KRG",false
7194608,Tash-Komur,Tash-Komur,,,Kyrgyz,,,"Tash-Komur, KRG",false
7172705,Tokmok,Tokmok,,,Kyrgyz,,,"Tokmok, KRG",false
7151606,Turksib (eksp.),Turksib (eksp.),,,Kyrgyz,,,"Turksib (eksp.), KRG",false
7175806,Zhel-Aryk,Zhel-Aryk,,,Kyrgyz,,,"Zhel-Aryk, KRG",false
6,Где-то в Кыргызстане,Где-то в Кыргызстане,,,Kyrgyz,,,"Где-то в Кыргызстане, KRG",false
2417925,118 km,118 km,,,Moscow,,,"118 km, MSK",false
186082,214 km,214 km,,,Moscow,,,"214 km, MSK",false
299150,53 km,53 km,,,Moscow,,,"53 km, MSK",false
237865,Aeroport Sheremetevo,Aeroport Sheremetevo,,,Moscow,,,"Aeroport Sheremetevo, MSK",false
1807681,Airport,Airport,,,Moscow,,,"Airport, MSK",false
1976085,Akri,Akri,,,Moscow,,,"Akri, MSK",false
1861608,Akulovo,Akulovo,,,Moscow,,,"Akulovo, MSK",false
37007,Aleksandrov,Aleksandrov,,,Moscow,,,"Aleksandrov, MSK",false
37011,Aleksandrov II,Aleksandrov II,,,Moscow,,,"Aleksandrov II, MSK",false
114601,Aleksin,Aleksin,,,Moscow,,,"Aleksin, MSK",false
254507,Alpatyevo,Alpatyevo,,,Moscow,,,"Alpatyevo, MSK",false
765985,Altuhovo,Altuhovo,,,Moscow,,,"Altuhovo, MSK",false
1993518,Andronovka,Andronovka,,,Moscow,,,"Andronovka, MSK",false
,Anilinovaya,Anilinovaya,,,Moscow,,,"Anilinovaya, MSK",false
194757,Antsiferovo,Antsiferovo,,,Moscow,,,"Antsiferovo, MSK",false
16816009,Aprelevka,Aprelevka,,,Moscow,,,"Aprelevka, MSK",false
705006,Arbuzovo,Arbuzovo,,,Moscow,,,"Arbuzovo, MSK",false
704639,Arkino,Arkino,,,Moscow,,,"Arkino, MSK",false
736805,Arsaki,Arsaki,,,Moscow,,,"Arsaki, MSK",false
37,Arsenjevo,Arsenjevo,,,Moscow,,,"Arsenjevo, MSK",false
207726,Artakovo,Artakovo,,,Moscow,,,"Artakovo, MSK",false
17860606,Aselye,Aselye,,,Moscow,,,"Aselye, MSK",false
177605,Astapkovichi,Astapkovichi,,,Moscow,,,"Astapkovichi, MSK",false
1936006,Aviatsionnaya,Aviatsionnaya,,,Moscow,,,"Aviatsionnaya, MSK",false
751985,Avsyunino,Avsyunino,,,Moscow,,,"Avsyunino, MSK",false
188601,Azarovo,Azarovo,,,Moscow,,,"Azarovo, MSK",false
1727605,Azotnaya,Azotnaya,,,Moscow,,,"Azotnaya, MSK",false
1846609,Babynino,Babynino,,,Moscow,,,"Babynino, MSK",false
1836606,Balabanovo,Balabanovo,,,Moscow,,,"Balabanovo, MSK",false
250509,Balashiha,Balashiha,,,Moscow,,,"Balashiha, MSK",false
794,Balevo,Balevo,,,Moscow,,,"Balevo, MSK",false
959516,Barmino,Barmino,,,Moscow,,,"Barmino, MSK",false
187505,Baryatinskaya,Baryatinskaya,,,Moscow,,,"Baryatinskaya, MSK",false
19277609,Barybino,Barybino,,,Moscow,,,"Barybino, MSK",false
174804,Baskakovka,Baskakovka,,,Moscow,,,"Baskakovka, MSK",false
185832,Batagovo,Batagovo,,,Moscow,,,"Batagovo, MSK",false
175471,Batyushkovo,Batyushkovo,,,Moscow,,,"Batyushkovo, MSK",false
18660160,Bekasovo I,Bekasovo I,,,Moscow,,,"Bekasovo I, MSK",false
1866006,Bekasovo-Sortirovochnoye,Bekasovo-Sortirovochnoye,,,Moscow,,,"Bekasovo-Sortirovochnoye, MSK",false
1866031,Bekasovo-Tsentralnoye,Bekasovo-Tsentralnoye,,,Moscow,,,"Bekasovo-Tsentralnoye, MSK",false
705104,Belaya Beriozka,Belaya Beriozka,,,Moscow,,,"Belaya Beriozka, MSK",false
215508,Belev,Belev,,,Moscow,,,"Belev, MSK",false
35601,Beliy Rast,Beliy Rast,,,Moscow,,,"Beliy Rast, MSK",false
57551,Belkovo,Belkovo,,,Moscow,,,"Belkovo, MSK",false
1991160,Belokamennaya,Belokamennaya,,,Moscow,,,"Belokamennaya, MSK",false
70467,Belye Berega,Belye Berega,,,Moscow,,,"Belye Berega, MSK",false
19276802,Belye Stolby,Belye Stolby,,,Moscow,,,"Belye Stolby, MSK",false
955545,Berendino,Berendino,,,Moscow,,,"Berendino, MSK",false
7991605,Berestyanki,Berestyanki,,,Moscow,,,"Berestyanki, MSK",false
185876,Berezovskiy,Berezovskiy,,,Moscow,,,"Berezovskiy, MSK",false
2419404,Berniki,Berniki,,,Moscow,,,"Berniki, MSK",false
1958608,Beskudnikovo,Beskudnikovo,,,Moscow,,,"Beskudnikovo, MSK",false
186467,Betlitsa,Betlitsa,,,Moscow,,,"Betlitsa, MSK",false
295525,Birkino,Birkino,,,Moscow,,,"Birkino, MSK",false
193307,Biryulevo-Tovarnaya,Biryulevo-Tovarnaya,,,Moscow,,,"Biryulevo-Tovarnaya, MSK",false
197959,Biryulyovo-Passenger,Biryulyovo-Passenger,,,Moscow,,,"Biryulyovo-Passenger, MSK",false
516,Blagodatnaya,Blagodatnaya,,,Moscow,,,"Blagodatnaya, MSK",false
197613,Blagoveshchenskoye,Blagoveshchenskoye,,,Moscow,,,"Blagoveshchenskoye, MSK",false
790044,Blockpost 187 km,Blockpost 187 km,,,Moscow,,,"Blockpost 187 km, MSK",false
707808,Blohino,Blohino,,,Moscow,,,"Blohino, MSK",false
2996815,Blokpost 204 km,Blokpost 204 km,,,Moscow,,,"Blokpost 204 km, MSK",false
295601,Bobrik-Donskoy,Bobrik-Donskoy,,,Moscow,,,"Bobrik-Donskoy, MSK",false
299509,Bogatishchevo,Bogatishchevo,,,Moscow,,,"Bogatishchevo, MSK",false
759082,Bolshaya Volga,Bolshaya Volga,,,Moscow,,,"Bolshaya Volga, MSK",false
959909,Bolshaya Volga (exp.),Bolshaya Volga (exp.),,,Moscow,,,"Bolshaya Volga (exp.), MSK",false
755001,Bolshevo,Bolshevo,,,Moscow,,,"Bolshevo, MSK",false
175807,Borodino,Borodino,,,Moscow,,,"Borodino, MSK",false
199712,Boynya,Boynya,,,Moscow,,,"Boynya, MSK",false
704605,Brasovo,Brasovo,,,Moscow,,,"Brasovo, MSK",false
198765,Bratsevo,Bratsevo,,,Moscow,,,"Bratsevo, MSK",false
298812,Briketnaya,Briketnaya,,,Moscow,,,"Briketnaya, MSK",false
1956801,Bronnitzy,Bronnitzy,,,Moscow,,,"Bronnitzy, MSK",false
700082,Bryansk-Lgovskiy,Bryansk-Lgovskiy,,,Moscow,,,"Bryansk-Lgovskiy, MSK",false
700106,Bryansk-Orlovskiy,Bryansk-Orlovskiy,,,Moscow,,,"Bryansk-Orlovskiy, MSK",false
700159,Bryansk-Severniy,Bryansk-Severniy,,,Moscow,,,"Bryansk-Severniy, MSK",false
700287,Bryansk-Vostochniy (Eastern),Bryansk-Vostochniy (Eastern),,,Moscow,,,"Bryansk-Vostochniy (Eastern), MSK",false
197678,Bukholovo,Bukholovo,,,Moscow,,,"Bukholovo, MSK",false
1912708,Butovo (op),Butovo (op),,,Moscow,,,"Butovo (op), MSK",false
256702,Buzhaninovo,Buzhaninovo,,,Moscow,,,"Buzhaninovo, MSK",false
1948608,Bykovo,Bykovo,,,Moscow,,,"Bykovo, MSK",false
198566,Chehov,Chehov,,,Moscow,,,"Chehov, MSK",false
34007,Chelyuskinskaya,Chelyuskinskaya,,,Moscow,,,"Chelyuskinskaya, MSK",false
295502,Chemodanovka,Chemodanovka,,,Moscow,,,"Chemodanovka, MSK",false
769784,Cheremisinovo,Cheremisinovo,,,Moscow,,,"Cheremisinovo, MSK",false
2419902,Cherepet,Cherepet,,,Moscow,,,"Cherepet, MSK",false
1992752,Cherkizovo,Cherkizovo,,,Moscow,,,"Cherkizovo, MSK",false
215402,Chern,Chern,,,Moscow,,,"Chern, MSK",false
185866,Chernetz,Chernetz,,,Moscow,,,"Chernetz, MSK",false
1932705,Chertanovo,Chertanovo,,,Moscow,,,"Chertanovo, MSK",false
235106,Cherusti,Cherusti,,,Moscow,,,"Cherusti, MSK",false
1975605,Chismena,Chismena,,,Moscow,,,"Chismena, MSK",false
755605,Chkalovskaya,Chkalovskaya,,,Moscow,,,"Chkalovskaya, MSK",false
201704,Chuchkovo,Chuchkovo,,,Moscow,,,"Chuchkovo, MSK",false
2041545,Chufistovka,Chufistovka,,,Moscow,,,"Chufistovka, MSK",false
18735160,Dabuzha,Dabuzha,,,Moscow,,,"Dabuzha, MSK",false
231706,Davydovo,Davydovo,,,Moscow,,,"Davydovo, MSK",false
,Dedilovo,Dedilovo,,,Moscow,,,"Dedilovo, MSK",false
196803,Dedovsk,Dedovsk,,,Moscow,,,"Dedovsk, MSK",false
295901,Denezhnikovo,Denezhnikovo,,,Moscow,,,"Denezhnikovo, MSK",false
764602,Deryugino,Deryugino,,,Moscow,,,"Deryugino, MSK",false
1980783,Detkovo,Detkovo,,,Moscow,,,"Detkovo, MSK",false
14414,Devyatoye Yanvarya (rzd),Devyatoye Yanvarya (rzd),,,Moscow,,,"Devyatoye Yanvarya (rzd), MSK",false
7610,Dishnya,Dishnya,,,Moscow,,,"Dishnya, MSK",false
234670,Divovo,Divovo,,,Moscow,,,"Divovo, MSK",false
704906,Dmitriev-Lgovskiy,Dmitriev-Lgovskiy,,,Moscow,,,"Dmitriev-Lgovskiy, MSK",false
238404,Dmitrov,Dmitrov,,,Moscow,,,"Dmitrov, MSK",false
58705,Dmitrov (perev.),Dmitrov (perev.),,,Moscow,,,"Dmitrov (perev.), MSK",false
1766275,Dobromino,Dobromino,,,Moscow,,,"Dobromino, MSK",false
7190809,Dolgaya,Dolgaya,,,Moscow,,,"Dolgaya, MSK",false
184721,Domashevka,Domashevka,,,Moscow,,,"Domashevka, MSK",false
1927986,Domodedovo,Domodedovo,,,Moscow,,,"Domodedovo, MSK",false
1836004,Dorohovo,Dorohovo,,,Moscow,,,"Dorohovo, MSK",false
31951,Drezna,Drezna,,,Moscow,,,"Drezna, MSK",false
1755275,Drovnino,Drovnino,,,Moscow,,,"Drovnino, MSK",false
259017,Dubna,Dubna,,,Moscow,,,"Dubna, MSK",false
197524,Dubosekovo,Dubosekovo,,,Moscow,,,"Dubosekovo, MSK",false
17846060,Dubrovka,Dubrovka,,,Moscow,,,"Dubrovka, MSK",false
176466,Duhovskaya,Duhovskaya,,,Moscow,,,"Duhovskaya, MSK",false
231602,Dulevo,Dulevo,,,Moscow,,,"Dulevo, MSK",false
5,Dumchino,Dumchino,,,Moscow,,,"Dumchino, MSK",false
185404,Duminichi,Duminichi,,,Moscow,,,"Duminichi, MSK",false
1727551,Durovo,Durovo,,,Moscow,,,"Durovo, MSK",false
290785,Dyagilevo,Dyagilevo,,,Moscow,,,"Dyagilevo, MSK",false
7804,Dyakonovo,Dyakonovo,,,Moscow,,,"Dyakonovo, MSK",false
701109,Dyatkovo,Dyatkovo,,,Moscow,,,"Dyatkovo, MSK",false
197134,Dyudkovo,Dyudkovo,,,Moscow,,,"Dyudkovo, MSK",false
251708,Elektrogorsk,Elektrogorsk,,,Moscow,,,"Elektrogorsk, MSK",false
750988,Elektrostal,Elektrostal,,,Moscow,,,"Elektrostal, MSK",false
730608,Elektrougli,Elektrougli,,,Moscow,,,"Elektrougli, MSK",false
7115805,Energetik,Energetik,,,Moscow,,,"Energetik, MSK",false
176983,Engelgardtovskaya,Engelgardtovskaya,,,Moscow,,,"Engelgardtovskaya, MSK",false
16706,Eropkino,Eropkino,,,Moscow,,,"Eropkino, MSK",false
1951805,Faustovo,Faustovo,,,Moscow,,,"Faustovo, MSK",false
186708,Fayansovaya,Fayansovaya,,,Moscow,,,"Fayansovaya, MSK",false
187988,Ferzikovo,Ferzikovo,,,Moscow,,,"Ferzikovo, MSK",false
18166080,Fili,Fili,,,Moscow,,,"Fili, MSK",false
1827808,Fili (perev.),Fili (perev.),,,Moscow,,,"Fili (perev.), MSK",false
700985,Fokino,Fokino,,,Moscow,,,"Fokino, MSK",false
174024,Fomkino (op),Fomkino (op),,,Moscow,,,"Fomkino (op), MSK",false
934405,Fruktovaya,Fruktovaya,,,Moscow,,,"Fruktovaya, MSK",false
730807,Fryazevo,Fryazevo,,,Moscow,,,"Fryazevo, MSK",false
255502,Fryazino,Fryazino,,,Moscow,,,"Fryazino, MSK",false
175402,Gagarin,Gagarin,,,Moscow,,,"Gagarin, MSK",false
,Gipsoviy (bp),Gipsoviy (bp),,,Moscow,,,"Gipsoviy (bp), MSK",false
16985,Glazunovka,Glazunovka,,,Moscow,,,"Glazunovka, MSK",false
170787,Glinka,Glinka,,,Moscow,,,"Glinka, MSK",false
707502,Glushkovo,Glushkovo,,,Moscow,,,"Glushkovo, MSK",false
707105,Glushkovo (exp.),Glushkovo (exp.),,,Moscow,,,"Glushkovo (exp.), MSK",false
1711608,Gnezdovo,Gnezdovo,,,Moscow,,,"Gnezdovo, MSK",false
182302,Golitsyno,Golitsyno,,,Moscow,,,"Golitsyno, MSK",false
255505,Golutvin,Golutvin,,,Moscow,,,"Golutvin, MSK",false
1717862,Golynki,Golynki,,,Moscow,,,"Golynki, MSK",false
14708,Gorbachevo,Gorbachevo,,,Moscow,,,"Gorbachevo, MSK",false
16842719,Gorenskaya,Gorenskaya,,,Moscow,,,"Gorenskaya, MSK",false
764715,Gorozhanka,Gorozhanka,,,Moscow,,,"Gorozhanka, MSK",false
1892708,Govardovo,Govardovo,,,Moscow,,,"Govardovo, MSK",false
298116,Govorovo,Govorovo,,,Moscow,,,"Govorovo, MSK",false
,Granki (op),Granki (op),,,Moscow,,,"Granki (op), MSK",false
1962735,Grazhdanskaya (op),Grazhdanskaya (op),,,Moscow,,,"Grazhdanskaya (op), MSK",false
17356273,Gredyakino,Gredyakino,,,Moscow,,,"Gredyakino, MSK",false
705176,Grinevo,Grinevo,,,Moscow,,,"Grinevo, MSK",false
296554,Gritsovo,Gritsovo,,,Moscow,,,"Gritsovo, MSK",false
198867,Grivno,Grivno,,,Moscow,,,"Grivno, MSK",false
76355,Grodnenskiy,Grodnenskiy,,,Moscow,,,"Grodnenskiy, MSK",false
1713608,Gusino,Gusino,,,Moscow,,,"Gusino, MSK",false
1947604,Gzhel,Gzhel,,,Moscow,,,"Gzhel, MSK",false
173002,Igorevskaya,Igorevskaya,,,Moscow,,,"Igorevskaya, MSK",false
235105,Iksha,Iksha,,,Moscow,,,"Iksha, MSK",false
255564,Ilyinsky Pogost,Ilyinsky Pogost,,,Moscow,,,"Ilyinsky Pogost, MSK",false
,Iput,Iput,,,Moscow,,,"Iput, MSK",false
189759,Isakovo,Isakovo,,,Moscow,,,"Isakovo, MSK",false
7,Istyino,Istyino,,,Moscow,,,"Istyino, MSK",false
955909,Ivanteyevka,Ivanteyevka,,,Moscow,,,"Ivanteyevka, MSK",false
58500,Ivantsevo,Ivantsevo,,,Moscow,,,"Ivantsevo, MSK",false
1734607,Izdeshkovo,Izdeshkovo,,,Moscow,,,"Izdeshkovo, MSK",false
11,Izmalkovo,Izmalkovo,,,Moscow,,,"Izmalkovo, MSK",false
1689509,Iznoski,Iznoski,,,Moscow,,,"Iznoski, MSK",false
299508,Izvest,Izvest,,,Moscow,,,"Izvest, MSK",false
176818,Kaloshino (op),Kaloshino (op),,,Moscow,,,"Kaloshino (op), MSK",false
1882705,Kaluga I,Kaluga I,,,Moscow,,,"Kaluga I, MSK",false
1844601,Kaluga-Sergiev Skit,Kaluga-Sergiev Skit,,,Moscow,,,"Kaluga-Sergiev Skit, MSK",false
238508,Kanalstroy,Kanalstroy,,,Moscow,,,"Kanalstroy, MSK",false
198372,Kanatchikovo,Kanatchikovo,,,Moscow,,,"Kanatchikovo, MSK",false
173106,Kanyutino,Kanyutino,,,Moscow,,,"Kanyutino, MSK",false
57904,Karabanovo (op),Karabanovo (op),,,Moscow,,,"Karabanovo (op), MSK",false
700508,Karachev,Karachev,,,Moscow,,,"Karachev, MSK",false
955909,Karasevo,Karasevo,,,Moscow,,,"Karasevo, MSK",false
994999,Karasi (op),Karasi (op),,,Moscow,,,"Karasi (op), MSK",false
17271035,Kardymovo,Kardymovo,,,Moscow,,,"Kardymovo, MSK",false
1918604,Kashira-Passazhirskaya (Passenger),Kashira-Passazhirskaya (Passenger),,,Moscow,,,"Kashira-Passazhirskaya (Passenger), MSK",false
191983,Kashira-Tovarnaya,Kashira-Tovarnaya,,,Moscow,,,"Kashira-Tovarnaya, MSK",false
201507,Kasimov,Kasimov,,,Moscow,,,"Kasimov, MSK",false
174058,Kasnya,Kasnya,,,Moscow,,,"Kasnya, MSK",false
,Katino,Katino,,,Moscow,,,"Katino, MSK",false
735005,Katuar,Katuar,,,Moscow,,,"Katuar, MSK",false
171632,Katyn,Katyn,,,Moscow,,,"Katyn, MSK",false
,Kazaki,Kazaki,,,Moscow,,,"Kazaki, MSK",false
297559,Kazanovka,Kazanovka,,,Moscow,,,"Kazanovka, MSK",false
714005,Kaznacheyevka,Kaznacheyevka,,,Moscow,,,"Kaznacheyevka, MSK",false
7681,Khanino,Khanino,,,Moscow,,,"Khanino, MSK",false
7041607,Kholmechi,Kholmechi,,,Moscow,,,"Kholmechi, MSK",false
1973608,Kholshcheviki,Kholshcheviki,,,Moscow,,,"Kholshcheviki, MSK",false
217906,Khomutovo,Khomutovo,,,Moscow,,,"Khomutovo, MSK",false
10502,Khomyakovo,Khomyakovo,,,Moscow,,,"Khomyakovo, MSK",false
955519,Khorlovo,Khorlovo,,,Moscow,,,"Khorlovo, MSK",false
56701,Khotkovo,Khotkovo,,,Moscow,,,"Khotkovo, MSK",false
70604,Khotynetz,Khotynetz,,,Moscow,,,"Khotynetz, MSK",false
50705,Khrapunovo,Khrapunovo,,,Moscow,,,"Khrapunovo, MSK",false
295409,Khrushchevo,Khrushchevo,,,Moscow,,,"Khrushchevo, MSK",false
798,Kimovsk,Kimovsk,,,Moscow,,,"Kimovsk, MSK",false
957401,Kirzhach,Kirzhach,,,Moscow,,,"Kirzhach, MSK",false
297518,Klekotki,Klekotki,,,Moscow,,,"Klekotki, MSK",false
178781,Kletnya,Kletnya,,,Moscow,,,"Kletnya, MSK",false
762402,Klimov,Klimov,,,Moscow,,,"Klimov, MSK",false
701988,Klimov (exp.),Klimov (exp.),,,Moscow,,,"Klimov (exp.), MSK",false
77181,Klintzy,Klintzy,,,Moscow,,,"Klintzy, MSK",false
295902,Klyuchevka,Klyuchevka,,,Moscow,,,"Klyuchevka, MSK",false
265829,Klyukovniki,Klyukovniki,,,Moscow,,,"Klyukovniki, MSK",false
764005,Kokorevka,Kokorevka,,,Moscow,,,"Kokorevka, MSK",false
175417,Kolesniki,Kolesniki,,,Moscow,,,"Kolesniki, MSK",false
175718,Koloch,Koloch,,,Moscow,,,"Koloch, MSK",false
176023,Kolodnya,Kolodnya,,,Moscow,,,"Kolodnya, MSK",false
1934606,Kolomenskoye,Kolomenskoye,,,Moscow,,,"Kolomenskoye, MSK",false
708987,Kolpny,Kolpny,,,Moscow,,,"Kolpny, MSK",false
764709,Komarichi,Komarichi,,,Moscow,,,"Komarichi, MSK",false
1743525,Komyagino,Komyagino,,,Moscow,,,"Komyagino, MSK",false
765805,Konyshevka,Konyshevka,,,Moscow,,,"Konyshevka, MSK",false
188766,Kopytcevo,Kopytcevo,,,Moscow,,,"Kopytcevo , MSK",false
295705,Korablino,Korablino,,,Moscow,,,"Korablino, MSK",false
707406,Korenevo,Korenevo,,,Moscow,,,"Korenevo, MSK",false
